epoch;loss;train_acc;train_auprc;train_auroc;train_minpse;train_prec0;train_prec1;train_rec0;train_rec1;val_acc;val_auprc;val_auroc;val_loss;val_minpse;val_prec0;val_prec1;val_rec0;val_rec1
0;0.5408216118812561;0.5;0.4190586374542435;0.7668483542485317;0.42391304347826086;0.8203125;nan;1.0;0.0;0.5;0.36223958225041225;0.7795603089720737;0.3649124503135681;0.4444444444444444;0.87383175;nan;1.0;0.0
1;0.45305702090263367;0.5062111616134644;0.5282768374728372;0.8428022140533231;0.5217391304347826;0.82214767;1.0;1.0;0.0124223605;0.5158447027206421;0.43815551034375205;0.846900376312141;0.325634241104126;0.48148148148148145;0.8773585;0.5;0.9946524;0.037037037
2;0.39721181988716125;0.5940254330635071;0.5944944238270512;0.8752102083069253;0.5868263473053892;0.84970415;0.6666667;0.9768708;0.21118012;0.6004159450531006;0.4648493487104802;0.8734402852049911;0.2888008654117584;0.5185185185185185;0.89705884;0.6;0.9786096;0.22222222
3;0.38460806012153625;0.6932860016822815;0.6228770848036794;0.8953648540161407;0.6149068322981367;0.88535035;0.6396396;0.9455782;0.4409938;0.6981580257415771;0.46140468140451146;0.8772034066151713;0.2724847197532654;0.5357142857142857;0.9222798;0.5714286;0.95187163;0.44444445
4;0.3435223400592804;0.6818397045135498;0.6422761127477389;0.9062323065872312;0.6424242424242425;0.88065326;0.66;0.9537415;0.4099379;0.6345810890197754;0.4297338286481018;0.8698752228163993;0.2888573408126831;0.5151515151515151;0.9067358;0.42857143;0.93582886;0.33333334
5;0.3190893232822418;0.724341869354248;0.6948262177402044;0.9209278742552922;0.6705882352941176;0.8967742;0.6694215;0.9455782;0.5031056;0.7113289833068848;0.5064189967466111;0.8625470390176272;0.28085875511169434;0.5151515151515151;0.9263158;0.5416667;0.9411765;0.4814815
6;0.3105413615703583;0.7494823932647705;0.7184413994346592;0.9256094984577682;0.7034883720930233;0.90556276;0.7154471;0.95238096;0.54658383;0.6504257917404175;0.4957250012590299;0.8758169934640523;0.3041471540927887;0.5;0.91099477;0.4347826;0.93048126;0.37037036
7;0.3197610080242157;0.7629695534706116;0.7280672629316566;0.9274855283728398;0.6894409937888198;0.9111111;0.7099237;0.94829935;0.57763976;0.6689443588256836;0.5125322376718374;0.8673004555357496;0.30963069200515747;0.45714285714285713;0.9157895;0.45833334;0.93048126;0.4074074
8;0.2958563268184662;0.8294291496276855;0.7415691411874363;0.9326910888579033;0.6987951807228916;0.9415042;0.66853935;0.91972786;0.73913044;0.6979600191116333;0.5054778716351753;0.8637353931471579;0.3080238401889801;0.48484848484848486;0.92432433;0.44827586;0.9144385;0.4814815
9;0.2867456078529358;0.8137237429618835;0.770003670029055;0.94055858368192;0.7222222222222222;0.93154365;0.7284768;0.9442177;0.6832298;0.6821152567863464;0.5286562252332153;0.8801742919389979;0.29978814721107483;0.4838709677419355;0.9197861;0.44444445;0.9197861;0.44444445
10;0.28123798966407776;0.8195503950119019;0.7820839747254191;0.9442514894156421;0.7352941176470589;0.93315506;0.75;0.9496599;0.68944097;0.6662705540657043;0.5247458039143772;0.8678946326005149;0.3061922490596771;0.47368421052631576;0.91534394;0.44;0.9251337;0.4074074
11;0.297774076461792;0.8863058090209961;0.8021689891091952;0.949896480331263;0.7453416149068323;0.9646393;0.7195767;0.92789114;0.8447205;0.7586650848388672;0.49946293401047254;0.8645276292335116;0.29457736015319824;0.5;0.9431818;0.4473684;0.88770056;0.6296296
12;0.2589469254016876;0.8198461532592773;0.7972278738319205;0.9479697469049732;0.7425149700598802;0.93236077;0.7746479;0.95646256;0.6832298;0.6901366710662842;0.5717000175820466;0.8851257674787086;0.3126147389411926;0.48148148148148145;0.92105263;0.5;0.93582886;0.44444445
13;0.2852144241333008;0.8395445346832275;0.820783619949271;0.9558287911437867;0.7730061349693251;0.9408602;0.7697368;0.95238096;0.72670805;0.7059813737869263;0.5482928044938977;0.8777975836799367;0.3016093969345093;0.5;0.9255319;0.5;0.93048126;0.4814815
14;0.2599432170391083;0.8923395872116089;0.8314591172401833;0.9605273165166688;0.8074534161490683;0.96286106;0.7928994;0.95238096;0.83229816;0.7164784669876099;0.5375983717620703;0.8742325212913449;0.30463501811027527;0.5185185185185185;0.9293478;0.46666667;0.9144385;0.5185185
15;0.25964176654815674;0.8695356249809265;0.8373829392366134;0.9604174589090294;0.7962962962962963;0.95257455;0.79746836;0.95646256;0.7826087;0.6821152567863464;0.5293225508704521;0.8777975836799367;0.331789493560791;0.4666666666666667;0.9197861;0.44444445;0.9197861;0.44444445
16;0.2415114790201187;0.9241644144058228;0.8636129073832943;0.9668821565893438;0.8385093167701864;0.9787836;0.77248675;0.9414966;0.9068323;0.724301815032959;0.5010149124792604;0.8651218062982768;0.32387852668762207;0.48148148148148145;0.93296087;0.42857143;0.8930481;0.5555556
17;0.2390124350786209;0.882934033870697;0.864252274069315;0.9670934212194194;0.8198757763975155;0.9568151;0.83225805;0.96462584;0.80124223;0.7138047218322754;0.5342414425248422;0.8762131115072291;0.32902076840400696;0.5185185185185185;0.92896175;0.4516129;0.90909094;0.5185185
18;0.23912785947322845;0.8749778270721436;0.8759996174228019;0.9678793256433007;0.8260869565217391;0.9530831;0.84;0.96734697;0.7826087;0.745692253112793;0.5522448135007993;0.8702713408595761;0.31104639172554016;0.5666666666666667;0.93582886;0.5555556;0.93582886;0.5555556
19;0.2384643852710724;0.9233954548835754;0.8957209439232233;0.9732538978324249;0.8641975308641975;0.9762901;0.8044693;0.95238096;0.89440995;0.7508417367935181;0.490263708840757;0.8742325212913449;0.3301936089992523;0.5142857142857142;0.9392265;0.4848485;0.90909094;0.5925926
20;0.21601547300815582;0.8555753231048584;0.8779146976577978;0.9695102885874847;0.8260869565217391;0.94356954;0.880597;0.9782313;0.7329193;0.6796395182609558;0.5571213104219335;0.8817587641117053;0.3454682528972626;0.48148148148148145;0.91752577;0.55;0.95187163;0.4074074
21;0.2081577032804489;0.9142857193946838;0.9160041808150109;0.9764482190391685;0.8571428571428571;0.9687924;0.8679245;0.9714286;0.85714287;0.745692253112793;0.5808886561493338;0.8900772430184195;0.30773621797561646;0.5555555555555556;0.93582886;0.5555556;0.93582886;0.5555556
22;0.20794300734996796;0.916030764579773;0.9237951730826083;0.9795580343938818;0.8606060606060606;0.97002727;0.8580247;0.9687075;0.863354;0.7747078537940979;0.5595835801008582;0.8829471182412358;0.3130086362361908;0.5714285714285714;0.94505495;0.53125;0.9197861;0.6296296
23;0.22051000595092773;0.9495120048522949;0.9193617550770848;0.9801918282841087;0.8827160493827161;0.9847645;0.86206895;0.96734697;0.93167704;0.7640126943588257;0.5374226032701304;0.8882947118241236;0.337929904460907;0.5357142857142857;0.94382024;0.4722222;0.8983957;0.6296296
24;0.19831261038780212;0.9287488460540771;0.918919090758505;0.9810706891452233;0.8827160493827161;0.9741848;0.8875;0.9755102;0.8819876;0.7376708388328552;0.5727220782541964;0.8932461873638344;0.31794247031211853;0.5185185185185185;0.9347826;0.5;0.9197861;0.5555556
25;0.20820274949073792;0.9553386569023132;0.9241963191313258;0.9833776989056492;0.9024390243902439;0.9862069;0.88304096;0.9727891;0.9378882;0.7164784669876099;0.5192293295648192;0.8873044167161814;0.3201918601989746;0.5185185185185185;0.9293478;0.46666667;0.9144385;0.5185185
26;0.18774285912513733;0.9564034342765808;0.9338980882196556;0.9846030337600878;0.9202453987730062;0.98751736;0.8685714;0.9687075;0.94409937;0.7852050065994263;0.5333589565325155;0.8878985937809467;0.3210049271583557;0.5;0.9494382;0.5;0.9037433;0.6666667
27;0.17186830937862396;0.9200236797332764;0.9297846903573588;0.9845692314192758;0.9012345679012346;0.9680426;0.94482756;0.98911566;0.8509317;0.7113289833068848;0.5609853460548386;0.8908694791047732;0.38205206394195557;0.5185185185185185;0.9263158;0.5416667;0.9411765;0.4814815
28;0.1918201595544815;0.9452528953552246;0.9421790921173147;0.9865382177715807;0.9254658385093167;0.9796748;0.9240506;0.98367345;0.9068323;0.7138047218322754;0.5463196439898983;0.8847296494355317;0.34875255823135376;0.5;0.92896175;0.4516129;0.90909094;0.5185185
29;0.1735333353281021;0.9660159349441528;0.9449737568662738;0.9878818608188618;0.9263803680981595;0.9903315;0.89534885;0.9755102;0.95652175;0.7216280698776245;0.5075679279491202;0.8799762329174093;0.38687771558761597;0.48148148148148145;0.9325843;0.41666666;0.88770056;0.5555556
30;0.17551366984844208;0.9393374919891357;0.944168808030864;0.9868593400092956;0.9130434782608695;0.9758713;0.9533333;0.9904762;0.88819873;0.6874628663063049;0.5625118987557485;0.885719944543474;0.35886332392692566;0.5357142857142857;0.9206349;0.48;0.93048126;0.44444445
31;0.15582223236560822;0.9453415870666504;0.9441463897172089;0.9854734440359995;0.901840490797546;0.9821183;0.87573963;0.9714286;0.91925466;0.7031095027923584;0.491761994501203;0.8738364032481679;0.4111970067024231;0.48148148148148145;0.9273743;0.4;0.88770056;0.5185185
32;0.1728142946958542;0.9490387439727783;0.9432896192443375;0.9875015844847256;0.9192546583850931;0.9810298;0.93037975;0.985034;0.9130435;0.7059813737869263;0.5101748745766977;0.8807684690037632;0.37237483263015747;0.48148148148148145;0.9255319;0.5;0.93048126;0.4814815
33;0.17183730006217957;0.9227447509765625;0.9522770120878337;0.9894536696666244;0.9316770186335404;0.96821195;0.9716312;0.9945578;0.8509317;0.6954842805862427;0.5771843750068688;0.8835412953060011;0.3720921576023102;0.5;0.921875;0.54545456;0.9465241;0.44444445
34;0.16286718845367432;0.9597160816192627;0.9559164883720189;0.9889043816284276;0.937888198757764;0.98507464;0.9433962;0.9877551;0.93167704;0.6714200973510742;0.49847263063452724;0.8649237472766884;0.4146899878978729;0.4444444444444444;0.91803277;0.38709676;0.8983957;0.44444445
35;0.16222013533115387;0.9313812255859375;0.9530132187907682;0.9890987450880974;0.9254658385093167;0.97203726;0.9655172;0.99319726;0.8695652;0.7244998812675476;0.5814675308841375;0.8772034066151713;0.3798333704471588;0.5357142857142857;0.93048126;0.5185185;0.93048126;0.5185185
